"","bisonID","basisOfRecord","catalogNumber","collectorNumber","recordedBy","providerID","institutionCode","resourceID","ownerInstitutionCollectionCode","eventDate","year","providedScientificName","scientificName","ITISscientificName","providedCommonName","ITIScommonName","ITIStsn","validAcceptedITIStsn","decimalLatitude","decimalLongitude","computedCountyFips","providedCounty","calculatedCounty","providedState","calculatedState","countryCode","institutionID","collectionID"
"66",891046669,"observation","532574","","texasblonde",407,"iNaturalist.org","40,714,026","iNaturalist research-grade observations","2014-02-16T06:20Z",2014,"Puma concolor (Linnaeus, 1771)","Puma concolor","Puma concolor","","Cougar;mountain lion;Puma",552479,552479,29.20923996,-103.2342682,48043,"","Brewster County","","Texas","US","http://www.inaturalist.org","http://www.inaturalist.org/observations"
"67",891046739,"observation","532577","","texasblonde",407,"iNaturalist.org","40,714,026","iNaturalist research-grade observations","2014-02-16T07:54Z",2014,"Puma concolor (Linnaeus, 1771)","Puma concolor","Puma concolor","","Cougar;mountain lion;Puma",552479,552479,29.21137047,-103.2505035,48043,"","Brewster County","","Texas","US","http://www.inaturalist.org","http://www.inaturalist.org/observations"
"68",891164725,"observation","298246","","Jonah Evans",407,"iNaturalist.org","40,714,026","iNaturalist research-grade observations","2011-11-13T08:01Z",2011,"Puma concolor (Linnaeus, 1771)","Puma concolor","Puma concolor","","Cougar;mountain lion;Puma",552479,552479,29.16719055,-103.6140137,48043,"","Brewster County","","Texas","US","http://www.inaturalist.org","http://www.inaturalist.org/observations"
"69",177129943,"specimen","17869","","STOVAL, H.",225,"UCLA-Dickey Collection (UCLA-Dickey)","2,251,846","Bird and Mammal specimens","1920-03-23T00:00Z",1920,"Felis concolor oregonensis Rafinesque, 1832","Felis concolor oregonensis","Puma concolor couguar","","eastern cougar;eastern puma",203567,622093,48.25,-124.2666702,53009,"CLALLAM CO.","Clallam County","Washington","Washington","US","http://www.eeb.ucla.edu/dickey/index.html","http://www.eeb.ucla.edu/dickey/index.html"
"70",70164789,"specimen","51351","","H. Culp, H. E. Broadbooks",25,"University of Washington Burke Museum","25,124","Mammal Specimens","",1946,"Puma concolor (Linnaeus, 1771)","Puma concolor","Puma concolor","","Cougar;mountain lion;Puma",552479,552479,48.36360168,-120.1211014,53047,"Okanogan","Okanogan County","Washington","Washington","US","http://www.washington.edu/burkemuseum/collections/index.php","http://www.washington.edu/burkemuseum/collections/mammalogy/index.php"
"71",70164522,"specimen","32104","","rancher, w/strychnine",25,"University of Washington Burke Museum","25,124","Mammal Specimens","1975-11-10T00:00Z",1975,"Puma concolor (Linnaeus, 1771)","Puma concolor","Puma concolor","","Cougar;mountain lion;Puma",552479,552479,48.30989838,-122.2956467,53057,"Skagit","Skagit County","Washington","Washington","US","http://www.washington.edu/burkemuseum/collections/index.php","http://www.washington.edu/burkemuseum/collections/mammalogy/index.php"
"72",783973738,"specimen","82960","8","BLAIR",183,"University of Michigan Museum of Zoology","18,314,845","UMMZ Mammal Collection","1936-01-01T00:00Z",1936,"Puma concolor oregonensis (Rafinesque, 1832)","Puma concolor oregonensis","Puma concolor couguar","","eastern cougar;eastern puma",552789,622093,NA,NA,NA,"","","Arizona","","US","http://www.ummz.umich.edu/index.html",""
"73",784005337,"specimen","114802","MZ1922","",183,"University of Michigan Museum of Zoology","18,314,845","UMMZ Mammal Collection","",NA,"Puma concolor hippolestes (Merriam, 1897)","Puma concolor hippolestes","Puma concolor couguar","","eastern cougar;eastern puma",552784,622093,NA,NA,NA,"","","Colorado","","US","http://www.ummz.umich.edu/index.html",""
"74",783941402,"specimen","5127","2982","DR. EVANS",183,"University of Michigan Museum of Zoology","18,314,845","UMMZ Mammal Collection","",NA,"Puma concolor (Linnaeus, 1771)","Puma concolor","Puma concolor","","Cougar;mountain lion;Puma",552479,552479,NA,NA,NA,"","","Oregon","","US","http://www.ummz.umich.edu/index.html",""
"75",780339465,"specimen","5306","","USFWS",312,"New Mexico Museum of Natural History and Science","31,214,136","NMMNH Mammal","1985-02-28T00:00Z",1985,"Puma concolor (Linnaeus, 1771)","Puma concolor","Puma concolor","","Cougar;mountain lion;Puma",552479,552479,NA,NA,NA,"","","","","US","http://nmnaturalhistory.org",""
"76",665768925,"specimen","303","","",49,"Field Museum","4,914,349","Field Museum of Natural History (Zoology) Mammal Collection","",NA,"Puma concolor hippolestes (Merriam, 1897)","Puma concolor hippolestes","Puma concolor couguar","","eastern cougar;eastern puma",552784,622093,NA,NA,NA,"","","Colorado","","US","http://www.fieldmuseum.org/","http://fieldmuseum.org/explore/department/zoology/mammals/collections"
"77",780339464,"specimen","5305","","USFWS",312,"New Mexico Museum of Natural History and Science","31,214,136","NMMNH Mammal","1985-02-28T00:00Z",1985,"Puma concolor (Linnaeus, 1771)","Puma concolor","Puma concolor","","Cougar;mountain lion;Puma",552479,552479,NA,NA,NA,"","","","","US","http://nmnaturalhistory.org",""
"78",665775676,"specimen","7636","","",49,"Field Museum","4,914,349","Field Museum of Natural History (Zoology) Mammal Collection","",1901,"Puma concolor missoulensis (Goldman, 1943)","Puma concolor missoulensis","Puma concolor couguar","","eastern cougar;eastern puma",552788,622093,NA,NA,NA,"","","Montana","","US","http://www.fieldmuseum.org/","http://fieldmuseum.org/explore/department/zoology/mammals/collections"
"79",665768928,"specimen","306","","",49,"Field Museum","4,914,349","Field Museum of Natural History (Zoology) Mammal Collection","",NA,"Puma concolor hippolestes (Merriam, 1897)","Puma concolor hippolestes","Puma concolor couguar","","eastern cougar;eastern puma",552784,622093,NA,NA,NA,"","","Colorado","","US","http://www.fieldmuseum.org/","http://fieldmuseum.org/explore/department/zoology/mammals/collections"
"80",665784517,"specimen","15532","20","",49,"Field Museum","4,914,349","Field Museum of Natural History (Zoology) Mammal Collection","",NA,"Puma concolor missoulensis (Goldman, 1943)","Puma concolor missoulensis","Puma concolor couguar","","eastern cougar;eastern puma",552788,622093,NA,NA,NA,"","","Montana","","US","http://www.fieldmuseum.org/","http://fieldmuseum.org/explore/department/zoology/mammals/collections"
"81",665768926,"specimen","304","","",49,"Field Museum","4,914,349","Field Museum of Natural History (Zoology) Mammal Collection","",NA,"Puma concolor hippolestes (Merriam, 1897)","Puma concolor hippolestes","Puma concolor couguar","","eastern cougar;eastern puma",552784,622093,NA,NA,NA,"","","Colorado","","US","http://www.fieldmuseum.org/","http://fieldmuseum.org/explore/department/zoology/mammals/collections"
"82",665785032,"specimen","16023","413","",49,"Field Museum","4,914,349","Field Museum of Natural History (Zoology) Mammal Collection","",NA,"Puma concolor californica (May, 1896)","Puma concolor californica","Puma concolor couguar","","eastern cougar;eastern puma",552779,622093,NA,NA,NA,"Mendocino Co","","California","","US","http://www.fieldmuseum.org/","http://fieldmuseum.org/explore/department/zoology/mammals/collections"
"83",665768927,"specimen","305","","",49,"Field Museum","4,914,349","Field Museum of Natural History (Zoology) Mammal Collection","",NA,"Puma concolor hippolestes (Merriam, 1897)","Puma concolor hippolestes","Puma concolor couguar","","eastern cougar;eastern puma",552784,622093,NA,NA,NA,"","","Colorado","","US","http://www.fieldmuseum.org/","http://fieldmuseum.org/explore/department/zoology/mammals/collections"
"84",665770071,"specimen","1522","","",49,"Field Museum","4,914,349","Field Museum of Natural History (Zoology) Mammal Collection","",NA,"Puma concolor azteca (Merriam, 1901)","Puma concolor azteca","Puma concolor couguar","","eastern cougar;eastern puma",552777,622093,NA,NA,NA,"","","","","US","http://www.fieldmuseum.org/","http://fieldmuseum.org/explore/department/zoology/mammals/collections"
"85",665854738,"specimen","129338","","",49,"Field Museum","4,914,349","Field Museum of Natural History (Zoology) Mammal Collection","1975-05-24T00:00Z",1975,"Puma concolor stanleyana (Goldman, 1938)","Puma concolor stanleyana","Puma concolor couguar","","eastern cougar;eastern puma",552791,622093,NA,NA,NA,"Duvall Co","","Texas","","US","http://www.fieldmuseum.org/","http://fieldmuseum.org/explore/department/zoology/mammals/collections"
"86",665921515,"specimen","74060","","",49,"Field Museum","4,914,349","Field Museum of Natural History (Zoology) Mammal Collection","",1952,"Puma concolor azteca (Merriam, 1901)","Puma concolor azteca","Puma concolor couguar","","eastern cougar;eastern puma",552777,622093,NA,NA,NA,"","","Arizona","","US","http://www.fieldmuseum.org/","http://fieldmuseum.org/explore/department/zoology/mammals/collections"
"87",924260776,"specimen","154386","4516","Collector(s): Carl B. Koford, G. W. Carroll",124,"Museum of Vertebrate Zoology","12,414,802","MVZ Mammal Collection (Arctos)","",NA,"Puma concolor kaibabensis (Nelson & Goldman, 1931)","Puma concolor kaibabensis","Puma concolor couguar","","eastern cougar;eastern puma",552786,622093,NA,NA,NA,"","","Nevada","","US","http://mvz.berkeley.edu","http://mvz.berkeley.edu/Mammal_Collection.html"
"88",665914385,"specimen","1255","975","",49,"Field Museum","4,914,349","Field Museum of Natural History (Zoology) Mammal Collection","",1895,"Puma concolor coryi (Bangs, 1899)","Puma concolor coryi","Puma concolor couguar","","eastern cougar;eastern puma",552781,622093,NA,NA,NA,"Brevard Co","","Florida","","US","http://www.fieldmuseum.org/","http://fieldmuseum.org/explore/department/zoology/mammals/collections"
"89",665914715,"specimen","21713","","",49,"Field Museum","4,914,349","Field Museum of Natural History (Zoology) Mammal Collection","",1917,"Puma concolor kaibabensis (Nelson & Goldman, 1931)","Puma concolor kaibabensis","Puma concolor couguar","","eastern cougar;eastern puma",552786,622093,NA,NA,NA,"Coconino Co","","Arizona","","US","http://www.fieldmuseum.org/","http://fieldmuseum.org/explore/department/zoology/mammals/collections"
"90",665914716,"specimen","21714","","",49,"Field Museum","4,914,349","Field Museum of Natural History (Zoology) Mammal Collection","1917-01-22T00:00Z",1917,"Puma concolor kaibabensis (Nelson & Goldman, 1931)","Puma concolor kaibabensis","Puma concolor couguar","","eastern cougar;eastern puma",552786,622093,NA,NA,NA,"Coconino Co","","Arizona","","US","http://www.fieldmuseum.org/","http://fieldmuseum.org/explore/department/zoology/mammals/collections"
"91",665914717,"specimen","21715","","",49,"Field Museum","4,914,349","Field Museum of Natural History (Zoology) Mammal Collection","1917-01-25T00:00Z",1917,"Puma concolor kaibabensis (Nelson & Goldman, 1931)","Puma concolor kaibabensis","Puma concolor couguar","","eastern cougar;eastern puma",552786,622093,NA,NA,NA,"Coconino Co","","Arizona","","US","http://www.fieldmuseum.org/","http://fieldmuseum.org/explore/department/zoology/mammals/collections"
"92",665914718,"specimen","21716","","",49,"Field Museum","4,914,349","Field Museum of Natural History (Zoology) Mammal Collection","1917-01-25T00:00Z",1917,"Puma concolor kaibabensis (Nelson & Goldman, 1931)","Puma concolor kaibabensis","Puma concolor couguar","","eastern cougar;eastern puma",552786,622093,NA,NA,NA,"Coconino Co","","Arizona","","US","http://www.fieldmuseum.org/","http://fieldmuseum.org/explore/department/zoology/mammals/collections"
"93",812646514,"specimen","Mammal-10107","","",95,"James R. Slater Museum of Natural History","9,515,009","PSM Vertebrates Collection","",2000,"Puma concolor (Linnaeus, 1771)","Puma concolor","Puma concolor","","Cougar;mountain lion;Puma",552479,552479,NA,NA,NA,"","","Washington","","US","http://nhmuseum.ups.edu/","http://www.pugetsound.edu/academics/academic-resources/slater-museum/about-the-museum/collections-summary"
"94",812641020,"specimen","Mammal-04996","","",95,"James R. Slater Museum of Natural History","9,515,009","PSM Vertebrates Collection","",2000,"Puma concolor (Linnaeus, 1771)","Puma concolor","Puma concolor","","Cougar;mountain lion;Puma",552479,552479,NA,NA,NA,"","","Oregon","","US","http://nhmuseum.ups.edu/","http://www.pugetsound.edu/academics/academic-resources/slater-museum/about-the-museum/collections-summary"
"95",812652033,"specimen","Mammal-15679","","S. G. Jewett",95,"James R. Slater Museum of Natural History","9,515,009","PSM Vertebrates Collection","1952-01-01T00:00Z",1952,"Puma concolor (Linnaeus, 1771)","Puma concolor","Puma concolor","","Cougar;mountain lion;Puma",552479,552479,NA,NA,NA,"","","Oregon","","US","http://nhmuseum.ups.edu/","http://www.pugetsound.edu/academics/academic-resources/slater-museum/about-the-museum/collections-summary"
"96",812664912,"specimen","Mammal-28237","","Washington Department of Game",95,"James R. Slater Museum of Natural History","9,515,009","PSM Vertebrates Collection","1976-11-16T00:00Z",1976,"Puma concolor (Linnaeus, 1771)","Puma concolor","Puma concolor","","Cougar;mountain lion;Puma",552479,552479,NA,NA,NA,"","","Washington","","US","http://nhmuseum.ups.edu/","http://www.pugetsound.edu/academics/academic-resources/slater-museum/about-the-museum/collections-summary"
"97",656937365,"specimen","30819","","",104,"Natural History Museum of Los Angeles County","10,414,305","LACM Vertebrate Collection","",NA,"Puma concolor (Linnaeus, 1771)","Puma concolor","Puma concolor","","Cougar;mountain lion;Puma",552479,552479,NA,NA,NA,"","","Arizona","","US","http://www.nhm.org/","http://www.nhm.org/"
"98",657047942,"specimen","92544","8","Hoy, N D",104,"Natural History Museum of Los Angeles County","10,414,305","LACM Vertebrate Collection","",1916,"Puma concolor azteca (Merriam, 1901)","Puma concolor azteca","Puma concolor couguar","","eastern cougar;eastern puma",552777,622093,NA,NA,NA,"","","New Mexico","","US","http://www.nhm.org/","http://www.nhm.org/"
"99",812665156,"specimen","Mammal-28645","","D. Zimmer",95,"James R. Slater Museum of Natural History","9,515,009","PSM Vertebrates Collection","1987-09-18T00:00Z",1987,"Puma concolor (Linnaeus, 1771)","Puma concolor","Puma concolor","","Cougar;mountain lion;Puma",552479,552479,47.14278412,-123.8270416,53027,"Grays Harbor","Grays Harbor County","Washington","Washington","US","http://nhmuseum.ups.edu/","http://www.pugetsound.edu/academics/academic-resources/slater-museum/about-the-museum/collections-summary"
"100",924206946,"specimen","10587","9315","Collector(s): Joseph Grinnell, J. C. Draper",124,"Museum of Vertebrate Zoology","12,414,802","MVZ Mammal Collection (Arctos)","1909-12-26T00:00Z",1909,"Puma concolor browni (Merriam, 1903)","Puma concolor browni","Puma concolor couguar","","eastern cougar;eastern puma",552778,622093,32.77394104,-113.9109039,4027,"Yuma County","Yuma County","Arizona","Arizona","US","http://mvz.berkeley.edu","http://mvz.berkeley.edu/Mammal_Collection.html"
"101",924357005,"specimen","33554","179","Collector(s): Jay C. Bruce",124,"Museum of Vertebrate Zoology","12,414,802","MVZ Mammal Collection (Arctos)","1923-10-23T00:00Z",1923,"Puma concolor californica (May, 1896)","Puma concolor californica","Puma concolor couguar","","eastern cougar;eastern puma",552779,622093,39.09480286,-122.7467575,6033,"Lake County","Lake County","California","California","US","http://mvz.berkeley.edu","http://mvz.berkeley.edu/Mammal_Collection.html"
"102",924356969,"specimen","33553","180","Collector(s): Jay C. Bruce",124,"Museum of Vertebrate Zoology","12,414,802","MVZ Mammal Collection (Arctos)","1923-10-23T00:00Z",1923,"Puma concolor californica (May, 1896)","Puma concolor californica","Puma concolor couguar","","eastern cougar;eastern puma",552779,622093,39.09480286,-122.7467575,6033,"Lake County","Lake County","California","California","US","http://mvz.berkeley.edu","http://mvz.berkeley.edu/Mammal_Collection.html"
